"Year","symbol","Gross.Revenue","COGS.DA","Gross.Income","Non.Product.Cost.SGA","Interest.Expenses","Pretax.Income","Net.Income","EBITDA","Cash.ST.Investments","Total.Accounts.Receivable","Inventories","Total.Current.Assets","Net.Property","Total.Assets","Total.Liabilities","Total.Shareholder.Equity","Total.Equity","Debt.To.Asset","Debt.To.Equity","Equity.Multiplier","Gross.Profit.Margin","Interest.Coverage","Net.Profit.Margin","Operating.Margin","Return.On.Sales","Asset.Turnover","Return.On.Asset","Return.On.Equity"
2016,AMRS,67190000,56680000,10510000,99130000,37630000,NA,NA,NA,32850000,13980000,6210000,59120000,53740000,129870000,308380000,NA,NA,2.3745283745283747,NA,NA,0.15642208662003274,NA,NA,NA,NA,0.5173635173635174,NA,NA
2017,AMRS,127670000,62310000,65360000,121420000,37080000,NA,NA,NA,60050000,33620000,5410000,1400000,13890000,140800000,352880000,NA,NA,2.50625,NA,NA,0.51194485783661,NA,NA,NA,NA,0.9067471590909091,NA,NA
2018,AMRS,63600000,36700000,26910000,159620000,42700000,NA,NA,NA,46090000,25370000,9690000,91730000,19760000,127930000,339740000,NA,NA,2.65567107011647,NA,NA,0.4231132075471698,NA,NA,NA,NA,0.4971468771984679,NA,NA
2019,AMRS,152560000,76190000,76370000,198050000,58670000,NA,NA,NA,NA,28750000,27770000,69930000,55000000,160970000,411130000,NA,NA,2.5540783997018077,NA,NA,0.5005899318300996,NA,NA,NA,NA,0.947754239920482,NA,NA
2015,AP,238460000,207150000,31310000,36210000,NA,4520000,1370000,6910000,95120000,61880000,59730000,219680000,146910000,537140000,325710000,211420000,211420000,0.6063782254160927,1.5405827263267429,2.540630025541576,0.13130084710223938,NA,0.005745198356118426,0.028977606307137464,0.028977606307137464,0.44394385076516363,0.06527313365686412,0.1658348832298174
2016,AP,331860000,296770000,35090000,56520000,2400000,NA,NA,NA,38580000,85230000,83580000,221460000,214410000,565890000,416060000,147920000,149830000,0.7352312286840199,2.7768804645264633,3.7768804645264633,0.10573735912734286,NA,NA,NA,NA,0.5864390605948152,NA,NA
2017,AP,385160000,339030000,46130000,60160000,3090000,NA,NA,7370000,18660000,94460000,93450000,240250000,204130000,565600000,403840000,158940000,161760000,0.714002828854314,2.496538081107814,3.496538081107814,0.11976840793436494,2.385113268608414,NA,0.019134904974556027,0.019134904974556027,0.680975954738331,0.028099237339310648,0.0982500534069863
2018,AP,419430000,373310000,46120000,58070000,4130000,NA,NA,9460000,19710000,86450000,94200000,227870000,185660000,571120000,478150000,87600000,92970000,0.8372145958817762,5.143056900075293,6.143056900075293,0.10995875354647974,2.290556900726392,NA,0.022554419092578024,0.022554419092578024,0.7343990755007704,0.030711393634583032,0.18866183857785374
2019,AP,397900000,344870000,53040000,53640000,5340000,NA,NA,18390000,6960000,97780000,82290000,193410000,170660000,506560000,450940000,48900000,55620000,0.8902005685407455,8.107515282272564,9.107515282272564,0.13329982407640112,3.443820224719101,NA,0.04621764262377482,0.04621764262377482,0.7854943145925458,0.0588389269854219,0.5358764267122494
2015,ASH,5390000000,3870000000,1520000000,1030000000,1300000,1900000,1100000,8100000,1290000000,9100000,7600000,3090000000,2180000000,10050000000,7020000000,3040000000,3040000000,0.6985074626865672,2.3092105263157894,3.3059210526315788,0.2820037105751391,6.230769230769231,2.0408163265306123e-4,0.00150278293135436,0.00150278293135436,0.536318407960199,0.0028020349647701888,0.00926330638024355
2016,ASH,3020000000,2230000000,7000000,8200000,1600000,NA,NA,2200000,1050000000,5900000,5900000,2890000000,1900000000,1000000000,6840000000,3350000000,3170000000,6.84,2.1577287066246056,0.31545741324921134,0.002317880794701987,1.375,NA,7.28476821192053e-4,7.28476821192053e-4,3.02,2.412174904609447e-4,7.609384557127593e-5
2017,ASH,3260000000,2450000000,8500000,6900000,2900000,NA,NA,4800000,5600000,6200000,6400000,1900000000,1970000000,8620000000,5210000000,3410000000,3410000000,0.6044083526682135,1.5278592375366569,2.527859237536657,0.002607361963190184,1.6551724137931034,NA,0.00147239263803681,0.00147239263803681,0.37819025522041766,0.0038932590613120553,0.009841610882260973
2018,ASH,2590000000,1820000000,7000000,6400000,1000000,11000000,19000000,4400000,3400000,5200000,5600000,1710000000,1650000000,8260000000,4850000000,3410000000,3410000000,0.5871670702179177,1.4222873900293256,2.4222873900293256,0.002702702702702703,4.4,0.007335907335907336,0.001698841698841699,0.001698841698841699,0.3135593220338983,0.005417927580089742,0.013123777657343481
2019,ASH,2490000000,1730000000,7700000,4900000,1800000,70000000,24000000,5900000,2600000,4100000,5700000,1430000000,1580000000,7250000000,3680000000,3570000000,3570000000,0.5075862068965518,1.0308123249299719,2.030812324929972,0.0030923694779116466,3.2777777777777777,0.00963855421686747,0.0023694779116465864,0.0023694779116465864,0.34344827586206894,0.006899082272866567,0.014010741310443308
2015,ASIX,1330000000,1170000000,162570000,65210000,NA,100240000,63780000,133770000,NA,127550000,150230000,282220000,527540000,840990000,361920000,479070000,479070000,0.4303499447080227,0.7554637109399461,1.7554637109399462,0.12223308270676692,NA,0.04795488721804511,0.10057894736842106,0.10057894736842106,1.5814694586142521,0.06359841274238227,0.11164470564263275
2016,ASIX,1190000000,1070000000,121390000,67520000,NA,53780000,34150000,94210000,14200000,131670000,128980000,282540000,575380000,904960000,689600000,215360000,215360000,0.762022630834512,3.2020802377414563,4.202080237741456,0.10200840336134454,NA,0.02869747899159664,0.07916806722689075,0.07916806722689075,1.3149752475247525,0.06020498665348492,0.25298618463009714
2017,ASIX,1480000000,1240000000,239970000,85570000,NA,144630000,146700000,202850000,55430000,1600000,129210000,387770000,612610000,1050000000,673950000,376330000,376330000,0.6418571428571429,1.7908484574708368,2.790104429622937,0.1621418918918919,NA,0.09912162162162162,0.1370608108108108,0.1370608108108108,1.4095238095238096,0.09723908875091307,0.27130721225642046
2018,ASIX,1510000000,1330000000,189290000,96020000,NA,85770000,66240000,146500000,9810000,160270000,137180000,311060000,672210000,1030000000,614290000,420340000,420340000,0.5963980582524272,1.461412190131798,2.4503972974258934,0.12535761589403974,NA,0.04386754966887417,0.09701986754966888,0.09701986754966888,1.4660194174757282,0.06617911495109864,0.16216512442220965
2019,ASIX,1300000000,1150000000,151490000,89280000,NA,53350000,41350000,119040000,7050000,106660000,171710000,290540000,891870000,1240000000,835090000,400880000,400880000,0.6734596774193549,2.083142087407703,3.09319497106366,0.11653076923076923,NA,0.03180769230769231,0.09156923076923076,0.09156923076923076,1.0483870967741935,0.08734295857988165,0.2701688002371115
2015,ATI,3720000000,3680000000,38300000,2900000,111400000,NA,NA,19200000,149800000,400300000,1270000000,1870000000,2930000000,6470000000,4280000000,2080000000,2200000000,0.6615146831530139,1.9454545454545455,2.940909090909091,0.010295698924731183,0.17235188509874327,NA,0.005161290322580645,0.005161290322580645,0.5749613601236476,0.008976760319112036,0.026399836029388578
2016,ATI,3130000000,2980000000,154300000,247700000,125400000,NA,NA,86900000,229600000,452100000,1040000000,1770000000,2500000000,5170000000,3730000000,1360000000,1440000000,0.7214700193423598,2.5902777777777777,3.5902777777777777,0.04929712460063898,0.6929824561403509,NA,0.02776357827476038,0.02776357827476038,0.6054158607350096,0.045858689993773544,0.1646454356026453
2017,ATI,3530000000,3040000000,4000000,2800000,134900000,NA,NA,412800000,141600000,545300000,1180000000,1920000000,2500000000,5190000000,3340000000,1740000000,1840000000,0.6435452793834296,1.815217391304348,2.8206521739130435,0.0011331444759206798,3.06004447739066,NA,0.11694050991501416,0.11694050991501416,0.6801541425818882,0.17193236443595566,0.484961397512288
2018,ATI,4050000000,3430000000,6800000,268200000,101800000,247700000,222400000,516200000,3200000,5900000,1210000000,2250000000,2480000000,5500000000,3510000000,1890000000,1990000000,0.6381818181818182,1.763819095477387,2.763819095477387,0.0016790123456790125,5.070726915520629,0.05491358024691358,0.1274567901234568,0.1274567901234568,0.7363636363636363,0.17308946806889194,0.478387977074827
2019,ATI,4120000000,3490000000,634200000,267200000,104500000,241600000,257600000,527600000,490800000,592600000,1160000000,2300000000,2450000000,5630000000,3440000000,2090000000,2190000000,0.61101243339254,1.5707762557077625,2.5707762557077625,0.15393203883495146,5.048803827751196,0.0625242718446602,0.12805825242718447,0.12805825242718447,0.7317939609236235,0.17499222358374963,0.4498658533226075
2015,ATR,2320000000,1640000000,675610000,349560000,34580000,294570000,199350000,464940000,519720000,391570000,294910000,1290000000,765380000,2440000000,1290000000,1150000000,1150000000,0.5286885245901639,1.1217391304347826,2.121739130434783,0.2912112068965517,13.445344129554655,0.08592672413793104,0.2004051724137931,0.2004051724137931,0.9508196721311475,0.2107709571938169,0.44720098743731584
2016,ATR,2330000000,1650000000,678060000,361960000,35200000,280500000,205590000,470900000,466290000,433130000,296910000,1270000000,784320000,2610000000,1430000000,1170000000,1170000000,0.5478927203065134,1.2222222222222223,2.230769230769231,0.2910128755364807,13.377840909090908,0.08823605150214592,0.2021030042918455,0.2021030042918455,0.89272030651341,0.22639006060159517,0.50502398134202
2017,ATR,2470000000,1760000000,713120000,387420000,42170000,294830000,220030000,478790000,713300000,510430000,337220000,1670000000,867910000,3140000000,1830000000,1310000000,1310000000,0.5828025477707006,1.3969465648854962,2.3969465648854964,0.28871255060728745,11.353806023239269,0.08908097165991903,0.1938421052631579,0.1938421052631579,0.7866242038216561,0.24642275729810356,0.5906621816153017
2018,ATR,2760000000,1980000000,780050000,420960000,37800000,266020000,194750000,530850000,262080000,569630000,381110000,1330000000,991610000,3380000000,1950000000,1420000000,1420000000,0.5769230769230769,1.3732394366197183,2.380281690140845,0.2826268115942029,14.043650793650794,0.07056159420289855,0.19233695652173913,0.19233695652173913,0.8165680473372781,0.23554308443604285,0.5606588911224119
2019,ATR,2860000000,2010000000,845080000,451220000,40290000,342070000,242200000,588420000,246970000,558430000,375800000,1290000000,1160000000,3560000000,1990000000,1570000000,1570000000,0.5589887640449438,1.267515923566879,2.267515923566879,0.29548251748251747,14.604616530156367,0.08468531468531469,0.20574125874125873,0.20574125874125873,0.8033707865168539,0.2560975108807277,0.580705183907892
2015,AU,51310000000,43910000000,7400000000,1850000000,2860000000,2160000000,396180000,15570000000,7870000000,2460000000,10010000000,21060000000,62830000000,112870000000,74640000000,37650000000,38230000000,0.6612917515726057,1.9523934083180747,2.9523934083180747,0.14422139933736114,5.444055944055944,0.007721301890469694,0.3034496199571234,0.3034496199571234,0.45459378045539117,0.667518195372452,1.9707763199500041
2016,AU,60020000000,NA,10040000000,NA,NA,3790000000,NA,NA,3270000000,2320000000,9190000000,15950000000,56190000000,97820000000,NA,37130000000,37660000000,NA,NA,2.597450876261285,0.16727757414195268,NA,NA,NA,NA,0.6135759558372521,NA,NA
2017,AU,60010000000,NA,8570000000,NA,NA,NA,NA,NA,2970000000,1980000000,8460000000,18480000000,46300000000,89370000000,NA,32970000000,33480000000,NA,NA,2.6693548387096775,0.14280953174470923,NA,NA,NA,NA,0.6714781246503301,NA,NA
2018,AU,44210000000,35810000000,8400000000,1920000000,1820000000,4280000000,2860000000,14010000000,5260000000,2400000000,9380000000,17650000000,48640000000,95560000000,56810000000,38150000000,38750000000,0.5944956048555882,1.4660645161290322,2.466064516129032,0.19000226193168968,7.697802197802198,0.064691246324361,0.3168966297217824,0.3168966297217824,0.46264127249895354,0.6849726744223824,1.6891868069110416
2019,AU,50930000000,39780000000,11150000000,2440000000,2070000000,6520000000,5260000000,17240000000,6980000000,2640000000,8840000000,19310000000,38450000000,95970000000,58550000000,36920000000,37420000000,0.6100864853600083,1.5646712987707108,2.564671298770711,0.21892794031022972,8.328502415458937,0.1032790104064402,0.33850382878460633,0.33850382878460633,0.5306866729186204,0.6378600520019374,1.635901368001762
2015,AUY,2200000000,1950000000,250890000,134080000,141500000,NA,NA,745880000,171830000,63760000,375060000,901530000,11400000000,13220000000,6460000000,6730000000,6760000000,0.4886535552193646,0.9556213017751479,1.955621301775148,0.1140409090909091,5.271236749116608,NA,0.33903636363636364,0.33903636363636364,0.1664145234493192,2.0373003305785127,3.98418792459289
2016,AUY,2370000000,2020000000,348850000,136860000,125470000,NA,NA,830330000,137190000,49080000,340760000,740800000,10150000000,11800000000,5660000000,6050000000,6140000000,0.47966101694915253,0.9218241042345277,1.9218241042345277,0.1471940928270042,6.617757232804655,NA,0.35035021097046415,0.35035021097046415,0.20084745762711864,1.7443597001904967,3.3523525182814105
2017,AUY,2340000000,1960000000,380320000,147450000,117340000,NA,NA,847860000,186560000,48360000,204860000,1050000000,5680000000,10980000000,5410000000,5400000000,5570000000,0.49271402550091076,0.9712746858168761,1.9712746858168761,0.16252991452991453,7.225668996079768,NA,0.36233333333333334,0.36233333333333334,0.21311475409836064,1.7001794871794873,3.3515207844220414
2018,AUY,2330000000,1920000000,415420000,118990000,156450000,NA,NA,869460000,134530000,33190000,247210000,586200000,5610000000,10940000000,5450000000,5450000000,5500000000,0.49817184643510054,0.990909090909091,1.989090909090909,0.17829184549356222,5.557430488974113,NA,0.3731587982832618,0.3731587982832618,0.2129798903107861,1.752084658033856,3.4850556652527973
2019,AUY,2140000000,1690000000,446240000,105360000,164140000,433360000,299350000,938510000,205920000,4410000,172990000,520770000,7720000000,9230000000,3760000000,5430000000,5470000000,0.40736728060671723,0.6873857404021938,1.6873857404021937,0.2085233644859813,5.717740952845133,0.13988317757009347,0.43855607476635516,0.43855607476635516,0.23185265438786565,1.891529238361429,3.1917394643648973
2015,AVD,289380000,177480000,111900000,99350000,2560000,8960000,6590000,28000000,5520000,75390000,136480000,228560000,47970000,459610000,191280000,268400000,268330000,0.4161789343138748,0.7128535758208177,1.7128535758208177,0.38668878291519804,10.9375,0.02277282465961711,0.09675858732462506,0.09675858732462506,0.6296207654315615,0.15367756693714466,0.2632271700517313
2016,AVD,312110000,183830000,128290000,107750000,1630000,18920000,12790000,36870000,7870000,87210000,120580000,227080000,50300000,455430000,173070000,282190000,282360000,0.38001449179895924,0.6129409264768381,1.6129409264768382,0.4110409791419692,22.619631901840492,0.040979141969177534,0.11813142802217166,0.11813142802217166,0.6853083898733066,0.1723770345844018,0.278033973865895
2017,AVD,355050000,207660000,147390000,119660000,1980000,24850000,20270000,44690000,11340000,109610000,123120000,254880000,49320000,550240000,244920000,305060000,305310000,0.445114858970631,0.8022010415643117,1.8022337951590186,0.4151246303337558,22.57070707070707,0.0570905506266723,0.125869595831573,0.125869595831573,0.6452638848502472,0.1950668537117722,0.3515560760746963
2018,AVD,454270000,271640000,182630000,143610000,4200000,33600000,24200000,57910000,6170000,134030000,159900000,310190000,49250000,609600000,280370000,329230000,329230000,0.4599245406824147,0.8515931111988579,1.851593111198858,0.4020296299557532,13.788095238095238,0.05327228300350012,0.12747925242697075,0.12747925242697075,0.7451935695538058,0.17106864261228205,0.31674952020304087
2019,AVD,468190000,290830000,177350000,150100000,7390000,19010000,13600000,45910000,6580000,155850000,163310000,336200000,67780000,691090000,346930000,344160000,344160000,0.5020040805104979,1.0080485820548581,2.008048582054858,0.37879920545077855,6.2124492557510145,0.029048036053738867,0.09805848053140818,0.09805848053140818,0.6774660319205892,0.14474302165883698,0.2906510194043632
2015,AWCMY,NA,NA,NA,15860000,8800000,NA,117670000,NA,12780000,NA,NA,17320000,NA,2900000000,175660000,2730000000,2730000000,0.06057241379310345,0.06434432234432234,1.0622710622710623,NA,NA,NA,NA,NA,NA,NA,NA
2016,AWCMY,NA,NA,NA,34570000,12240000,NA,NA,NA,11880000,NA,NA,16160000,NA,2920000000,153160000,2770000000,2770000000,0.052452054794520545,0.055292418772563176,1.0541516245487366,NA,NA,NA,NA,NA,NA,NA,NA
2017,AWCMY,NA,NA,NA,17740000,10830000,NA,443300000,NA,51140000,NA,NA,53440000,NA,300000000,139230000,2860000000,2860000000,0.4641,0.04868181818181818,0.1048951048951049,NA,NA,NA,NA,NA,NA,NA,NA
2018,AWCMY,NA,NA,NA,15540000,8970000,NA,850990000,NA,261080000,NA,NA,262640000,NA,3190000000,155260000,3030000000,3030000000,0.04867084639498433,0.05124092409240924,1.0528052805280528,NA,NA,NA,NA,NA,NA,NA,NA
2019,AWCMY,NA,NA,NA,17410000,10500000,NA,307940000,NA,21620000,NA,NA,24180000,NA,2640000000,1200000,2540000000,2540000000,4.5454545454545455e-4,4.7244094488188977e-4,1.0393700787401574,NA,NA,NA,NA,NA,NA,NA,NA
2015,AXTA,4110000000,2680000000,1440000000,870100000,189500000,161200000,93700000,8500000,487700000,765800000,530700000,1850000000,1380000000,5830000000,4690000000,1070000000,1140000000,0.8044596912521441,4.114035087719298,5.114035087719298,0.35036496350364965,0.044854881266490766,0.022798053527980536,0.002068126520681265,0.002068126520681265,0.7049742710120068,0.002933619857803352,0.01500263488683644
2016,AXTA,4090000000,2610000000,1480000000,960900000,171100000,82700000,38800000,7100000,538100000,801900000,529700000,1920000000,1320000000,5870000000,4620000000,1130000000,1250000000,0.787052810902896,3.696,4.696,0.36185819070904646,0.04149620105201637,0.009486552567237164,0.0017359413202933985,0.0017359413202933985,0.696763202725724,0.002491436564822066,0.011699786108404421
2017,AXTA,4380000000,2880000000,1500000000,1020000000,149100000,189600000,36700000,749500000,772900000,870200000,608600000,2320000000,1390000000,6830000000,5420000000,1280000000,1410000000,0.7935578330893118,3.8439716312056738,4.843971631205674,0.3424657534246575,5.026827632461435,0.008378995433789954,0.1711187214611872,0.1711187214611872,0.6412884333821376,0.2668358145159609,1.2925451157049739
2018,AXTA,4700000000,3220000000,1470000000,952400000,169600000,267500000,207100000,8100000,696400000,860800000,6300000,2310000000,1300000000,6680000000,5370000000,1210000000,1310000000,0.8038922155688623,4.099236641221374,5.099236641221374,0.3127659574468085,0.047759433962264154,0.04406382978723404,0.0017234042553191488,0.0017234042553191488,0.7035928143712575,0.0024494341330918963,0.012490244281720509
2019,AXTA,4480000000,3010000000,1480000000,871300000,176700000,3000000,2900000,957200000,1020000000,867600000,591600000,2570000000,1320000000,6820000000,5410000000,1350000000,1410000000,0.7932551319648093,3.8368794326241136,4.836879432624113,0.33035714285714285,5.417091114883984,6.473214285714285e-4,0.2136607142857143,0.2136607142857143,0.656891495601173,0.3252602838010204,1.5732447769666376
2015,AYSI,24130000,12710000,11430000,5170000,NA,7950000,5310000,6840000,12030000,3020000,4440000,23850000,2090000,26410000,3080000,23370000,23330000,0.11662249148049982,0.13201885983711958,1.1320188598371197,0.47368421052631576,NA,0.22005801906340655,0.28346456692913385,0.28346456692913385,0.9136690647482014,0.310248620497241,0.351207289641326
2016,AYSI,17120000,11170000,5950000,4800000,NA,NA,NA,1750000,14320000,2660000,2890000,24590000,1870000,26680000,1500000,25180000,25180000,0.05622188905547226,0.059571088165210485,1.0595710881652105,0.3475467289719626,NA,NA,0.1022196261682243,0.1022196261682243,0.6416791604197901,0.15930021180889162,0.1687898987712958
2017,AYSI,21730000,13100000,8630000,3150000,100,5090000,3500000,6060000,12910000,3470000,2400000,23390000,2450000,26060000,2890000,23170000,23170000,0.11089792785878741,0.1247302546396202,1.1247302546396203,0.3971468016566958,60600,0.16106764841233318,0.2788771283939254,0.2788771283939254,0.8338449731389103,0.33444721426349266,0.3761629004620898
2018,AYSI,26280000,15950000,10340000,4800000,NA,6260000,4400000,6220000,11320000,5780000,3820000,25340000,3120000,28700000,3140000,25550000,25550000,0.10940766550522649,0.12289628180039139,1.1232876712328768,0.393455098934551,NA,0.167427701674277,0.23668188736681886,0.23668188736681886,0.9156794425087108,0.258476794803185,0.2903437969022078
2019,AYSI,29040000,18670000,10370000,4710000,NA,6070000,4440000,6380000,12420000,6260000,6620000,25600000,2880000,28850000,2100000,26750000,26750000,0.07279029462738301,0.07850467289719626,1.0785046728971963,0.3570936639118457,NA,0.15289256198347106,0.2196969696969697,0.2196969696969697,1.006585788561525,0.21825955839385594,0.23539395363225213
2015,BAK,46880000000,36790000000,10090000000,2530000000,1990000000,4410000000,300000000,9740000000,7460000000,4410000000,6110000000,18140000000,34100000000,60630000000,59680000000,1630000000,945490000,0.9843311891802738,63.12070989645581,64.125479909888,0.21523037542662116,4.894472361809045,0.0063993174061433445,0.20776450511945393,0.20776450511945393,0.7732145802408049,0.2687022599273142,17.230661370710493
2016,BAK,47660000000,35170000000,12500000000,2850000000,2710000000,NA,NA,12500000000,7890000000,3190000000,5240000000,16790000000,29340000000,52350000000,50630000000,2740000000,1720000000,0.9671442215854823,29.436046511627907,30.436046511627907,0.2622744439781788,4.612546125461255,NA,0.2622744439781788,0.2622744439781788,0.9104106972301814,0.28808365804149516,8.768127615390856
2017,BAK,49260000000,36500000000,12760000000,3060000000,3130000000,5380000000,4070000000,12730000000,6080000000,4930000000,6850000000,17990000000,29760000000,53340000000,47650000000,6520000000,5690000000,0.8933258342707162,8.374340949033392,9.374340949033392,0.25903369874137233,4.067092651757188,0.08262281770198944,0.25842468534307755,0.25842468534307755,0.9235095613048369,0.27982892237514734,2.62321172574523
2018,BAK,5800000000,46500000000,11500000000,3380000000,2540000000,3650000000,2870000000,11440000000,7910000000,4750000000,8490000000,21380000000,31760000000,59190000000,53280000000,6790000000,5910000000,0.9001520527116067,9.01522842639594,10.01522842639594,1.9827586206896552,4.503937007874016,0.49482758620689654,1.9724137931034482,1.9724137931034482,0.09798952525764487,20.128822829964328,201.59475859654628
2019,BAK,52320000000,45820000000,6500000000,4260000000,3220000000,NA,NA,7920000000,11060000000,4590000000,7630000000,23390000000,34920000000,68130000000,64180000000,4890000000,3940000000,0.9420226038455893,16.289340101522843,17.29187817258883,0.1242354740061162,2.459627329192547,NA,0.15137614678899083,0.15137614678899083,0.7679436371642449,0.1971188241730494,3.4085546931243287
2015,BASFY,70450000000,52240000000,18210000000,11480000000,6000000,5300000000,3990000000,10530000000,2260000000,11100000000,9690000000,25010000000,25260000000,73710000000,42160000000,30920000000,31550000000,0.5719712386379053,1.3362916006339145,2.3362916006339143,0.25848119233498934,1755,0.05663591199432221,0.14946770759403832,0.14946770759403832,0.9557726224392891,0.1563841692939186,0.3653590211934941
2016,BASFY,57550000000,39380000000,18170000000,11040000000,8000000,5090000000,4060000000,10230000000,1910000000,12320000000,10010000000,26540000000,26410000000,79510000000,46940000000,31810000000,32570000000,0.5903659916991574,1.4412035615597176,2.4412035615597176,0.3157254561251086,1278.75,0.07054735013032146,0.177758470894874,0.177758470894874,0.72380832599673,0.24558776752131073,0.5995297327485237
2017,BASFY,61220000000,41810000000,19410000000,11390000000,8100000,6560000000,5320000000,11790000000,6550000000,12600000000,10300000000,31150000000,25260000000,81270000000,46510000000,33840000000,34760000000,0.5722898978712933,1.3380322209436133,2.3380322209436133,0.3170532505717086,1455.5555555555557,0.08689970597843842,0.1925841228356746,0.1925841228356746,0.753291497477544,0.2556568386614713,0.5977339262951028
2018,BASFY,60220000000,42930000000,17290000000,11090000000,7300000,4960000000,3920000000,8490000000,2640000000,12110000000,12170000000,43220000000,20780000000,88440000000,52330000000,35050000000,36110000000,0.5917005879692447,1.4491830517862088,2.4491830517862088,0.28711391564264366,1163.013698630137,0.06509465293922286,0.14098306210561276,0.14098306210561276,0.6809136137494346,0.20704985075756216,0.5071029853502852
2019,BASFY,59320000000,43160000000,16150000000,11430000000,7800000,3190000000,2500000000,7720000000,2870000000,10660000000,11220000000,30990000000,21790000000,89020000000,46670000000,41500000000,42350000000,0.5242642102898225,1.1020070838252656,2.102007083825266,0.2722521915037087,989.7435897435897,0.04214430209035738,0.1301416048550236,0.1301416048550236,0.6663671085149404,0.19530016291628796,0.4105223259222658
2015,BCC,3630000000,3210000000,424320000,322730000,22530000,80680000,52180000,157160000,184500000,199060000,384860000,785570000,402670000,1310000000,778740000,534670000,534670000,0.5944580152671756,1.4564871790076122,2.4501094132829597,0.11689256198347107,6.975588104749224,0.01437465564738292,0.043294765840220385,0.043294765840220385,2.7709923664122136,0.015624281887242068,0.03828120012771824
2016,BCC,3910000000,3470000000,439940000,357780000,26690000,43300000,38250000,1500000,103980000,210650000,433450000,760460000,568700000,1440000000,859190000,5000000,5000000,0.5966597222222222,171.838,288,0.11251662404092072,0.05620082427875609,0.009782608695652175,3.8363171355498723e-4,3.8363171355498723e-4,2.7152777777777777,1.4128635997933035e-4,0.04069047167404714
2017,BCC,4430000000,3900000000,532040000,390250000,25370000,117590000,82960000,222170000,177140000,256180000,476670000,932570000,565790000,1610000000,932640000,674550000,674550000,0.5792795031055901,1.382610629308428,2.3867763694314728,0.12009932279909706,8.757193535672053,0.01872686230248307,0.05015124153498871,0.05015124153498871,2.751552795031056,0.018226523447253236,0.04350263546079269
2018,BCC,500000000,4450000000,540860000,431950000,26190000,22100000,20480000,255750000,191670000,229240000,533050000,985780000,487220000,1580000000,908660000,672590000,672590000,0.5751012658227848,1.3509864850800637,2.349127997740079,1.08172,9.765177548682704,0.04096,0.5115,0.5115,0.31645569620253167,1.6163399999999997,3.7969895478671987
2019,BCC,4640000000,4050000000,597490000,461810000,26050000,108230000,80930000,215820000,285240000,231650000,497600000,1020000000,562980000,1690000000,992020000,701330000,701330000,0.5869940828402367,1.4144839091440549,2.409707270471818,0.12876939655172415,8.284836852207293,0.017441810344827585,0.04651293103448276,0.04651293103448276,2.7455621301775146,0.016941132208680144,0.04082316945328083
